https://www.houzz.com/professionals/general-contractors/j-and-m-construction-services-inc-pfvwus-pf~941404319,J & M Construction Services Inc.,(289) 804-8279,"512 Forestwood Cres, Burlington, Ontario L7L 4K3, Canada",https://www.houzz.com/trk/aHR0cHM6Ly9qYW5kbWNvbnN0cnVjdGlvbi5uZXQ/ee664d996a5af6f344cd5e2dc41576f3/ue/MzExOTk3NDc/69b154726cb5e95cd4be8189efc20ae3,mike@jandmconstruction.net
https://www.houzz.com/professionals/general-contractors/dmj-construction-and-renovation-pfvwus-pf~1476613847,DMJ Construction & Renovation,(905) 718-7284,"5 Gearings Lane, Courtice, Ontario L1E 2G9, Canada",https://www.houzz.com/trk/aHR0cHM6Ly9kbWpjb25zdHJ1Y3Rpb24uY2E/872d0a8a24162422a0b259ad6c218925/ue/MjI1ODYxMQ/0bdc44f827d32ae7f754be813d23f758,dmjukesconstruction@gmail.com
https://www.houzz.com/professionals/general-contractors/bailey-construction-pfvwus-pf~818328167,Bailey Construction,(705) 994-5949,"Kitchener, Ontario N2p2A2, Canada",https://www.houzz.com/trk/aHR0cDovL2pkc2FiYWlsZXljb25zdHJ1Y3Rpb24uY29t/92f6f5360f89fcf448148ca4e165f7fe/ue/NzUyNTEwNzk/d54d671d5dab33433428c331fe0a47ef,donvillebailey@gmail.com
https://www.houzz.com/professionals/general-contractors/kovar-contracting-pfvwus-pf~1888589631,Kovar Contracting,(613) 799-1704,"14 Knoll Terrace, Ottawa, Ontario K2J 2K6, Canada",https://www.houzz.com/trk/aHR0cDovL3d3dy5rb3ZhcmNvbnRyYWN0aW5nLmNhLw/d3f7299618c994ef1e6406402fa1424b/ue/MTc3MjEzODM/002cd553a80c6dcdcb6b7b45231ccda1,info@kovarcontracting.com
https://www.houzz.com/professionals/general-contractors/home-best-solutions-ltd-pfvwus-pf~1513129702,Home Best Solutions Ltd.,(647) 862-6050,"Aurora, Ontario L4G2A9, Canada",https://www.houzz.com/trk/aHR0cDovL3d3dy5ob21lYmVzdHNvbHV0aW9ucy5jYQ/2ddc4e509d4fce3c98e0f0ab3ede28c5/ue/NTIzOTMzOTQ/e86f0b84b6d6b88057e3283156d0efb7,info@homebestsolutions.ca
https://www.houzz.com/professionals/general-contractors/stanislav-kulisek-renovations-ltd-pfvwus-pf~62259198,Stanislav Kulisek Renovations Ltd.,(647) 290-4189,"Toronto, Ontario, Canada",https://www.houzz.com/trk/aHR0cDovL3d3dy5zdGFua3VsaXNlay1yZW5vdmF0aW9ucy5jb20/333cfaaefa444f187d86bae204b8b6e3/ue/NTUxMDg2Mzg/ecc0b4f4bc4b00d30e5966fce08e3a4b,skulisek.reno@yahoo.com
https://www.houzz.com/professionals/general-contractors/millennial-contracting-pfvwus-pf~564882011,Millennial Contracting,(613) 897-1850,"Cornwall, Ontario K6J 5Y3, Canada",https://www.houzz.com/trk/aHR0cDovL3d3dy5taWxsZW5uaWFsY29udHJhY3RpbmcuY2E/4824b6cdaf1c8f57b619a07984837c1e/ue/NDQxNTQ0NDc/5b4627040b28b1c2e7c0e421870da3b3,info@millennialcontracting.ca
https://www.houzz.com/professionals/home-builders/labelle-home-and-design-inc-pfvwus-pf~1262765406,Labelle Home & Design Inc.,(613) 704-4073,"Embrun, Ontario K0A 1W1, Canada",https://www.houzz.com/trk/aHR0cHM6Ly9sYWJlbGxlaG9tZWRlc2lnbi5jb20/58c720b628bf117d636df7100c2f53b4/ue/NzI1NjgzNzg/15e2382c72a0659cfeb8004104af71c5,contact@labellehomedesign.com
https://www.houzz.com/professionals/general-contractors/rose-building-group-pfvwus-pf~1134565242,Rose Building Group,(905) 466-8884,"Burlington, Ontario L7M4C4, Canada",https://www.houzz.com/trk/aHR0cDovL3d3dy5yb3NlYnVpbGRpbmdncm91cC5jYQ/8b0b23c6907bcb08a673ff4cd1600bc9/ue/MzUwMjM5OTg/fc10439927fda3f9981f42c1a205d0f1,info@rosebuildinggroup.ca
https://www.houzz.com/professionals/general-contractors/the-home-improvement-services-pfvwus-pf~1227127115,The Home Improvement Services,(647) 560-0936,"Toronto, Ontario M6N4N2, Canada",https://www.houzz.com/trk/aHR0cHM6Ly90aGVob21laW1wcm92ZW1lbnRzZXJ2aWNlcy5jb20/d80f627c4a8aebc7fcc7ba8190db9cb7/ue/Mzg4MzQwNDM/b1d2490a8b003d585280447fffb9ff29,thehomeimprovement@outlook.com
