URL,Business Name,Phone Number,Address,Website,Email
https://www.houzz.com/professionals/general-contractors/kyra-construction-pfvwus-pf~1762318355,Kyra Construction,(818) 922-5291,"15233 Ventura Blvd, Suite 705, Sherman Oaks, California 91403, United States",https://www.houzz.com/trk/aHR0cDovL3d3dy5reXJhY29uc3RydWN0aW9uLmNvbQ/2344b4cc01a38d17208397e97376ea34/ue/MTIyMjkzNTU/195bad60131157c5cc70c439ef43401b,info@kyraconstruction.com
https://www.houzz.com/professionals/general-contractors/bela-development-pfvwus-pf~219872329,Bela Development,(323) 676-1076,"1023 1/2 Abbot Kinney Blvd, Venice, California 90291, United States",https://www.houzz.com/trk/aHR0cDovL3d3dy5iZWxhZGV2ZWxvcG1lbnQuY29t/d1036985c6ed71721c36f5264889253f/ue/Mjg4OTMwMTc/fa2b48141f4f157569297b18bd47a452,info@beladevelopment.com
https://www.houzz.com/professionals/general-contractors/emc-general-contractors-pfvwus-pf~314596598,EMC General Contractors,(951) 834-4825,"San Ysidro, California 92173, United States",https://www.houzz.com/trk/aHR0cHM6Ly9lbWNnZW5lcmFsY29udHJhY3RvcnMuY29tLw/9de91fe670903fe432d26c4fe0feed57/ue/NjgzNDI5MzQ/5d2c901d891a3b5c70c7e635837a55ef,emcgc.ca@gmail.com
https://www.houzz.com/professionals/kitchen-and-bath-remodelers/better-together-builders-pfvwus-pf~280108111,Better Together Builders,(941) 269-1816,"7026 Rhea Ave., Reseda, California 91335, United States",https://www.houzz.com/trk/aHR0cDovL2JldHRlcnRvZ2V0aGVyYnVpbGRlcnMuY29t/cfe06c0be745c92d05872644a9804fff/ue/NTM5Mjc3MDM/95bbe75a97797423d56bddddf0901f44,info@bettertogetherbuilders.com
https://www.houzz.com/professionals/general-contractors/socal-modern-builds-pfvwus-pf~2017912499,SoCal Modern Builds,(818) 465-5038,"Lake Balboa, California 91406, United States",https://www.houzz.com/trk/aHR0cHM6Ly9zb2NhbG1vZGVybmJ1aWxkcy5jb20/7c5e9a2a377673480f6bfe90c2a45d65/ue/NzUwNjc2MTk/6a57af13cfa663e097275a33541aca4c,info@socalmodernbuilds.com
https://www.houzz.com/professionals/general-contractors/rodo-development-inc-pfvwus-pf~918996204,RODO Development Inc.,(818) 610-9680,"5260 Royer Ave, Woodland Hills, California 91367, United States",https://www.houzz.com/trk/aHR0cDovL3d3dy5yb2RvLWRldmVsb3BtZW50LmNvbQ/f7d6e3759eb9b593829b58f4b0fc155e/ue/NzUxOTE1NTY/c14fef03f60caa06ebfb3a3d53cfc7ea,inquiries@rodo-development.com
https://www.houzz.com/professionals/general-contractors/premier-pro-builders-pfvwus-pf~1581870632,Premier Pro Builders,(818) 300-4339,"Los Angeles, California 91606, United States",https://www.houzz.com/trk/aHR0cDovL3BycHJvYnVpbGRlcnMuY29t/28ce3a324f0689f3fcc7dda34a2dfd77/ue/NzU2MjY4NjQ/171b8350601575771b5a26fc503d5fd3,prprobuilders18@gmail.com
https://www.houzz.com/professionals/general-contractors/green-advisor-inc-pfvwus-pf~188371642,"Green Advisor, Inc.",(888) 869-0987,"15928 Ventura Blvd, Encino, California 91436, United States",https://www.houzz.com/trk/aHR0cHM6Ly9ncmVlbmFkdmlzb3JpbmMuY29tLw/051df242ae62611a62902017dbe90b92/ue/NjIwMDk0MzQ/391287dc13c211144f413f89dd7efadb,GreenAdvisorInc@gmail.com
https://www.houzz.com/professionals/home-builders/ind-construction-llc-pfvwus-pf~814024063,"IND Construction, LLC",(818) 464-4842,"16430 Ventura Blvd # 208, Encino, California 91436, United States",https://www.houzz.com/trk/aHR0cDovL3d3dy5pbmRjb25zdHJ1Y3Rpb24uY29t/7e789212fdaf78d731885c6bb92b2778/ue/NDY3MjUxOQ/68431f93adb6e2b316243059804e34b2,info@indconstruction.com
https://www.houzz.com/professionals/general-contractors/inspired-remodels-pfvwus-pf~1200688876,Inspired Remodels,(949) 716-1938,"21098 Bake Pkwy, Ste 100, Lake Forest, California 92630, United States",https://www.houzz.com/trk/aHR0cDovL3d3dy5pbnNwaXJlZHJlbW9kZWxzLmNvbS8/9eba4a71ea5c41a1e4a4a4c9d9c7c0ab/ue/MTcyOTg3NDg/59f7c7a1949a35c6b410c7a47205968e,info@inspiredremodels.com
